Interval=	0.005 s
29.575	0.1861467
29.58	0.1856641
29.585	0.1851887
29.59	0.1847011
29.595	0.1842713
29.6	0.1839169
29.605	0.1834745
29.61	0.1830428
29.615	0.1819372
29.62	0.1808034
29.625	0.1796299
29.63	0.1785546
29.635	0.1774504
29.64	0.1763429
29.645	0.1753005
29.65	0.1741437
29.655	0.1730954
29.66	0.1716653
29.665	0.1703348
29.67	0.1690235
29.675	0.1677242
29.68	0.1662918
29.685	0.1649249
29.69	0.1635315
29.695	0.1619138
29.7	0.1604809
29.705	0.158917
29.71	0.1574365
29.715	0.1558953
29.72	0.1544479
29.725	0.1528624
29.73	0.1510914
29.735	0.1492869
29.74	0.1474847
29.745	0.1454759
29.75	0.1434464
29.755	0.1413883
29.76	0.1394268
29.765	0.1375183
29.77	0.1355769
29.775	0.1340034
29.78	0.1326436
29.785	0.1314733
29.79	0.1303398
29.795	0.1292526
29.8	0.1280729
29.805	0.1267041
29.81	0.1253649
29.815	0.1243265
29.82	0.1237449
29.825	0.1232375
29.83	0.1231091
29.835	0.1230059
29.84	0.1232239
29.845	0.1235213
29.85	0.1238168
29.855	0.1243464
29.86	0.1247734
29.865	0.1255118
29.87	0.1260511
29.875	0.1267052
29.88	0.1275846
29.885	0.1285598
29.89	0.1299587
29.895	0.1316465
29.9	0.1334597
29.905	0.1352736
29.91	0.1371941
29.915	0.1390725
29.92	0.1411749
29.925	0.1430587
29.93	0.1453115
29.935	0.1476118
29.94	0.1498857
29.945	0.1522988
29.95	0.1549334
29.955	0.1575374
29.96	0.1602222
29.965	0.162773
29.97	0.1651873
29.975	0.1676734
29.98	0.1704522
29.985	0.1730618
29.99	0.1757824
29.995	0.1784005
30	0.1809126
30.005	0.1834336
30.01	0.1860074
30.015	0.1886503
30.02	0.190857
30.025	0.1930927
30.03	0.1952182
30.035	0.1968661
30.04	0.1984663
30.045	0.1997406
30.05	0.2008937
30.055	0.2020404
30.06	0.2030314
30.065	0.2038629
30.07	0.2046371
30.075	0.2054361
30.08	0.206093
30.085	0.2064795
30.09	0.2068377
30.095	0.2066469
30.1	0.2060989
30.105	0.2055339
30.11	0.2049682
30.115	0.2043276
30.12	0.2036012
30.125	0.2025616
30.13	0.201586
30.135	0.2002004
30.14	0.1987976
30.145	0.1973829
30.15	0.1956602
30.155	0.1936397
30.16	0.1915744
30.165	0.1892775
30.17	0.1869502
30.175	0.1846187
30.18	0.1821613
30.185	0.1791847
30.19	0.1762083
30.195	0.1729134
30.2	0.1729134
30.205	0.1729134
30.21	0.1729134
30.215	0.1729134
30.22	0.1729134
30.225	0.1729134
30.23	0.1729134
30.235	0.1729134
30.24	0.1729134
30.245	0.1729134
30.25	0.1729134
30.255	0.1729134
30.26	0.1729134
30.265	0.1729134
30.27	0.1729134
30.275	0.1729134
30.28	0.1729134
30.285	0.1729134
30.29	0.1729134
30.295	0.1729134
30.3	0.1729134
30.305	0.1729134
30.31	0.1729134
30.315	0.1729134
30.32	0.1729134
30.325	0.1729134
30.33	0.1729134
30.335	0.1729134
30.34	0.1729134
30.345	0.1729134
30.35	0.1729134
30.355	0.1729134
30.36	0.1729134
30.365	0.1729134
30.37	0.1729134
30.375	0.1729134
30.38	0.1729134
30.385	0.1729134
30.39	0.1729134
30.395	0.1729134
Interval=	0.005 s
ExcelDateTime=	4.6085574032652286e+004	3/4/2026 13:46:36.421158
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	RMS Biceps
Range=	0.18 mV
0	0.2002826
0.005	0.2002826
0.01	0.2002826
0.015	0.2002826
0.02	0.2002826
0.025	0.2002826
0.03	0.2002826
0.035	0.2002826
0.04	0.2002826
0.045	0.2002826
0.05	0.2002826
0.055	0.2002826
0.06	0.2002826
0.065	0.2002826
0.07	0.2002826
0.075	0.2002826
0.08	0.2002826
0.085	0.2002826
0.09	0.2002826
0.095	0.2002826
0.1	0.2002826
0.105	0.2002826
0.11	0.2002826
0.115	0.2002826
0.12	0.2002826
0.125	0.2002826
0.13	0.2002826
0.135	0.2002826
0.14	0.2002826
0.145	0.2002826
0.15	0.2002826
0.155	0.2002826
0.16	0.2002826
0.165	0.2002826
0.17	0.2002826
0.175	0.2002826
0.18	0.2002826
0.185	0.2002826
0.19	0.2002826
0.195	0.2002826
0.2	0.2002826
0.205	0.2000708
0.21	0.1996777
0.215	0.1993465
0.22	0.199099
0.225	0.1986566
0.23	0.1983011
0.235	0.1977025
0.24	0.1970488
0.245	0.1964019
0.25	0.1957808
0.255	0.1951515
0.26	0.194842
0.265	0.1944365
0.27	0.1941851
0.275	0.1939241
0.28	0.1935924
0.285	0.1931689
0.29	0.1923102
0.295	0.1910238
0.3	0.1896759
0.305	0.188344
0.31	0.186959
0.315	0.1856229
0.32	0.1844635
0.325	0.1831178
0.33	0.1818499
0.335	0.1803155
0.34	0.178961
0.345	0.1776214
0.35	0.1762719
0.355	0.1748822
0.36	0.1736802
0.365	0.1724998
0.37	0.1712526
0.375	0.1699988
0.38	0.168805
0.385	0.1676543
0.39	0.1665232
0.395	0.165575
0.4	0.1646768
0.405	0.1639033
0.41	0.1631518
0.415	0.1624254
0.42	0.1616237
0.425	0.1606649
0.43	0.1598294
0.435	0.1589372
0.44	0.1581961
0.445	0.1575003
0.45	0.1568055
0.455	0.1561663
0.46	0.1555408
0.465	0.1544498
0.47	0.1534281
0.475	0.1522016
0.48	0.1509882
0.485	0.1498328
0.49	0.1487896
0.495	0.1480536
0.5	0.1475571
0.505	0.147122
0.51	0.1467062
0.515	0.1464845
0.52	0.1463192
0.525	0.1460084
0.53	0.1459187
0.535	0.1457156
0.54	0.1456937
0.545	0.1452129
0.55	0.1447833
0.555	0.1443567
0.56	0.1439351
0.565	0.1432163
0.57	0.1424383
0.575	0.1417224
0.58	0.1410254
0.585	0.1402057
0.59	0.1392996
0.595	0.1383051
0.6	0.1372314
0.605	0.1361942
0.61	0.1350548
0.615	0.1338817
0.62	0.1329119
0.625	0.1320341
0.63	0.1312365
0.635	0.1307409
0.64	0.1303676
0.645	0.1300368
0.65	0.1298081
0.655	0.1295813
0.66	0.1292429
0.665	0.1289014
0.67	0.128753
0.675	0.1285872
0.68	0.1286501
0.685	0.1286998
0.69	0.1287531
0.695	0.1289678
0.7	0.1293228
0.705	0.1298473
0.71	0.1303615
0.715	0.1307836
0.72	0.1308608
0.725	0.1309031
0.73	0.1309386
0.735	0.1309714
0.74	0.1311366
0.745	0.1312558
0.75	0.1317098
0.755	0.1322503
0.76	0.1327978
0.765	0.1333963
0.77	0.1340985
0.775	0.1348151
0.78	0.1355238
0.785	0.1362327
0.79	0.1369356
0.795	0.1376963
0.8	0.1385014
0.805	0.1394298
0.81	0.140248
0.815	0.1410638
0.82	0.1418934
0.825	0.142449
0.83	0.14288
0.835	0.143329
0.84	0.1433831
0.845	0.1432582
0.85	0.14307
0.855	0.1426971
0.86	0.1423116
0.865	0.1423349
0.87	0.1423227
0.875	0.1427093
0.88	0.1431202
0.885	0.1433963
0.89	0.1436906
0.895	0.1440226
0.9	0.1440911
0.905	0.1439962
0.91	0.1436712
0.915	0.1432216
0.92	0.1428768
0.925	0.1427276
0.93	0.1426737
0.935	0.1426735
0.94	0.142738
0.945	0.1428474
0.95	0.1429983
0.955	0.1431009
0.96	0.1430527
0.965	0.1430023
0.97	0.1428846
0.975	0.1428102
0.98	0.1427471
0.985	0.1426648
0.99	0.1426543
0.995	0.1426954
1	0.1427378
1.005	0.1427931
1.01	0.1428254
1.015	0.1430282
1.02	0.1433037
1.025	0.1440478
1.03	0.1449887
1.035	0.1461693
1.04	0.1473334
1.045	0.1484804
1.05	0.1497162
1.055	0.1510358
1.06	0.1524607
1.065	0.1539977
1.07	0.1548155
1.075	0.1556508
1.08	0.1558755
1.085	0.1561021
1.09	0.1563458
1.095	0.1565519
1.1	0.1566668
1.105	0.1568946
1.11	0.157257
1.115	0.1576905
1.12	0.1581891
1.125	0.158596
1.13	0.1588989
1.135	0.1590474
1.14	0.1591885
1.145	0.1592353
1.15	0.1592769
1.155	0.1592848
1.16	0.1593156
1.165	0.1594207
1.17	0.159509
1.175	0.1596072
1.18	0.1597169
1.185	0.1598811
1.19	0.1600604
1.195	0.160161
1.2	0.1602581
1.205	0.1603375
1.21	0.1604043
1.215	0.1603726
1.22	0.160133
1.225	0.1597626
1.23	0.1585245
1.235	0.1573936
1.24	0.1559218
1.245	0.1546323
1.25	0.1535454
1.255	0.1524422
1.26	0.1511896
1.265	0.1498698
1.27	0.1482951
1.275	0.1472053
1.28	0.1463966
1.285	0.1459865
1.29	0.1456671
1.295	0.1454
1.3	0.1451565
1.305	0.1449505
1.31	0.1447648
1.315	0.1444455
1.32	0.1441452
1.325	0.1438275
1.33	0.1436343
1.335	0.1435173
1.34	0.1435496
1.345	0.1437181
1.35	0.1440168
1.355	0.1444053
1.36	0.1448479
1.365	0.1453509
1.37	0.1458335
1.375	0.1464454
1.38	0.1470782
1.385	0.1477602
1.39	0.1483501
1.395	0.1489834
1.4	0.1495934
1.405	0.1502949
1.41	0.1510249
1.415	0.151861
1.42	0.1528986
1.425	0.1540384
1.43	0.1552745
1.435	0.1572883
1.44	0.1589356
1.445	0.1606973
1.45	0.1620534
1.455	0.1632811
1.46	0.164563
1.465	0.1659041
1.47	0.1672615
1.475	0.1687501
1.48	0.1700245
1.485	0.1708656
1.49	0.1719379
1.495	0.1728329
1.5	0.174005
1.505	0.1752324
1.51	0.1765343
1.515	0.1779909
1.52	0.1794841
1.525	0.1810548
1.53	0.1826685
1.535	0.1841411
1.54	0.1856308
1.545	0.1870954
1.55	0.1883673
1.555	0.1895414
1.56	0.1905874
1.565	0.1915832
1.57	0.1924412
1.575	0.1934676
1.58	0.1943806
1.585	0.1953321
1.59	0.1962613
1.595	0.1971708
1.6	0.1980222
1.605	0.1990193
1.61	0.199898
1.615	0.2009588
1.62	0.2018425
1.625	0.2026339
1.63	0.2034602
1.635	0.204245
1.64	0.204441
1.645	0.2047029
1.65	0.2050344
1.655	0.205507
1.66	0.205991
1.665	0.2063721
1.67	0.2067107
1.675	0.2070616
1.68	0.207372
1.685	0.2079072
1.69	0.2085654
1.695	0.2088119
1.7	0.2091156
1.705	0.2089098
1.71	0.2085979
1.715	0.2081821
1.72	0.2074576
1.725	0.2067609
1.73	0.2059098
1.735	0.2049942
1.74	0.2041165
1.745	0.2031438
1.75	0.2020852
1.755	0.2010867
1.76	0.2000639
1.765	0.1990779
1.77	0.1980916
1.775	0.1972222
1.78	0.1960242
1.785	0.1947972
1.79	0.19355
1.795	0.1921265
1.8	0.1907438
1.805	0.1893753
1.81	0.1877068
1.815	0.1861257
1.82	0.1840941
1.825	0.1823044
1.83	0.1804254
1.835	0.1784408
1.84	0.1764292
1.845	0.1747764
1.85	0.1731801
1.855	0.171448
1.86	0.169789
1.865	0.1681309
1.87	0.1666636
1.875	0.1652611
1.88	0.1638041
1.885	0.1623183
1.89	0.1604882
1.895	0.1586375
1.9	0.1568106
1.905	0.1549847
1.91	0.1534837
1.915	0.1520508
1.92	0.15064
1.925	0.1494442
1.93	0.1481635
1.935	0.1469636
1.94	0.1457948
1.945	0.1446561
1.95	0.1436026
1.955	0.1425764
1.96	0.141582
1.965	0.1406799
1.97	0.1398614
1.975	0.1392644
1.98	0.138545
1.985	0.1383929
1.99	0.1382788
1.995	0.1379776
2	0.1378482
2.005	0.1377674
2.01	0.1376715
2.015	0.1378252
2.02	0.1377703
2.025	0.1380295
2.03	0.1379554
2.035	0.1379127
2.04	0.1379227
2.045	0.1380226
2.05	0.1382164
2.055	0.1384083
2.06	0.1387348
2.065	0.1388683
2.07	0.1390834
2.075	0.1389433
2.08	0.1387292
2.085	0.1385612
2.09	0.1384388
2.095	0.138442
2.1	0.1385257
2.105	0.1388239
2.11	0.1391523
2.115	0.1395323
2.12	0.139945
2.125	0.1403876
2.13	0.1412629
2.135	0.1421859
2.14	0.1435921
2.145	0.144989
2.15	0.1463362
2.155	0.1476471
2.16	0.1490416
2.165	0.1503993
2.17	0.1516621
2.175	0.1534338
2.18	0.1548895
2.185	0.1576067
2.19	0.1596768
2.195	0.1617222
2.2	0.1639381
2.205	0.1661316
2.21	0.1681797
2.215	0.1701969
2.22	0.1724885
2.225	0.1749804
2.23	0.1776758
2.235	0.1803448
2.24	0.1830214
2.245	0.1857593
2.25	0.1883744
2.255	0.1907801
2.26	0.1931624
2.265	0.1955288
2.27	0.1982085
2.275	0.2007394
2.28	0.2035859
2.285	0.2064109
2.29	0.2091787
2.295	0.2119463
2.3	0.2147179
2.305	0.2173884
2.31	0.2199985
2.315	0.222524
2.32	0.2250199
2.325	0.2275273
2.33	0.2300244
2.335	0.2320306
2.34	0.2340045
2.345	0.2353863
2.35	0.2367573
2.355	0.2381289
2.36	0.2394991
2.365	0.2407908
2.37	0.2422949
2.375	0.2441333
2.38	0.2456813
2.385	0.247382
2.39	0.2475307
2.395	0.2478771
2.4	0.2482054
2.405	0.2484277
2.41	0.2486515
2.415	0.248904
2.42	0.249299
2.425	0.2492294
2.43	0.2490418
2.435	0.248469
2.44	0.2479476
2.445	0.247405
2.45	0.2467103
2.455	0.2460468
2.46	0.2454593
2.465	0.2448874
2.47	0.2442006
2.475	0.2430642
2.48	0.2420911
2.485	0.2407385
2.49	0.2394244
2.495	0.2381036
2.5	0.2366902
2.505	0.2352446
2.51	0.2338072
2.515	0.2323627
2.52	0.2309487
2.525	0.2294592
2.53	0.2277921
2.535	0.2260987
2.54	0.2245176
2.545	0.2229537
2.55	0.2217302
2.555	0.220501
2.56	0.2193095
2.565	0.2181048
2.57	0.216928
2.575	0.215316
2.58	0.2129546
2.585	0.2099123
2.59	0.2065732
2.595	0.2041376
2.6	0.2016737
2.605	0.1992234
2.61	0.1968507
2.615	0.1944866
2.62	0.1921363
2.625	0.1894366
2.63	0.187031
2.635	0.184544
2.64	0.1823047
2.645	0.1800946
2.65	0.1779147
2.655	0.1758481
2.66	0.173772
2.665	0.1716488
2.67	0.1694277
2.675	0.1672881
2.68	0.1654826
2.685	0.1633095
2.69	0.1613907
2.695	0.1593936
2.7	0.1574177
2.705	0.1555402
2.71	0.153658
2.715	0.1518355
2.72	0.1500034
2.725	0.1482563
2.73	0.1465595
2.735	0.1450761
2.74	0.1435155
2.745	0.1420835
2.75	0.1405873
2.755	0.1389812
2.76	0.1373548
2.765	0.1356286
2.77	0.1339113
2.775	0.1321825
2.78	0.1306434
2.785	0.1297651
2.79	0.1298234
2.795	0.1300228
2.8	0.1302021
2.805	0.1304338
2.81	0.1306659
2.815	0.130759
2.82	0.1308104
2.825	0.1307975
2.83	0.1309669
2.835	0.1311128
2.84	0.1315567
2.845	0.1320055
2.85	0.132374
2.855	0.1326282
2.86	0.1329729
2.865	0.1333212
2.87	0.1337105
2.875	0.1341594
2.88	0.1345669
2.885	0.135188
2.89	0.1360148
2.895	0.1369149
2.9	0.1377234
2.905	0.13844
2.91	0.1391759
2.915	0.1399098
2.92	0.1406209
2.925	0.1413293
2.93	0.141761
2.935	0.1421675
2.94	0.1424281
2.945	0.1427384
2.95	0.1430045
2.955	0.1432843
2.96	0.1435274
2.965	0.1438929
2.97	0.144218
2.975	0.1445072
2.98	0.1448433
2.985	0.145234
2.99	0.1455179
2.995	0.1456991
3	0.1459588
3.005	0.1461169
3.01	0.1462048
3.015	0.1462662
3.02	0.1464225
3.025	0.1466116
3.03	0.146971
3.035	0.1473904
3.04	0.1479677
3.045	0.1482613
3.05	0.1485259
3.055	0.14873
3.06	0.1492202
3.065	0.1494371
3.07	0.1497534
3.075	0.1500317
3.08	0.1504442
3.085	0.1508839
3.09	0.1508669
3.095	0.1508245
3.1	0.1506398
3.105	0.1505585
3.11	0.1505372
3.115	0.1503035
3.12	0.1500803
3.125	0.1497077
3.13	0.1493336
3.135	0.1491209
3.14	0.1489223
3.145	0.1487844
3.15	0.148647
3.155	0.14853
3.16	0.1484673
3.165	0.1486788
3.17	0.1487905
3.175	0.1490378
3.18	0.1493089
3.185	0.1494713
3.19	0.1496531
3.195	0.1498828
3.2	0.1501309
3.205	0.15036
3.21	0.1506892
3.215	0.1510348
3.22	0.1513563
3.225	0.1516438
3.23	0.1517823
3.235	0.1516215
3.24	0.1514724
3.245	0.1509951
3.25	0.150677
3.255	0.1503656
3.26	0.1501258
3.265	0.1494319
3.27	0.1488937
3.275	0.1480545
3.28	0.147223
3.285	0.1461155
3.29	0.1450055
3.295	0.1441135
3.3	0.1433294
3.305	0.1426168
3.31	0.1418402
3.315	0.1410201
3.32	0.1403481
3.325	0.1396487
3.33	0.1391101
3.335	0.138596
3.34	0.1380286
3.345	0.1374543
3.35	0.1369121
3.355	0.1363675
3.36	0.1359025
3.365	0.1353569
3.37	0.1343147
3.375	0.1331168
3.38	0.1318228
3.385	0.1305097
3.39	0.129278
3.395	0.1280487
3.4	0.126813
3.405	0.1256696
3.41	0.1245409
3.415	0.1233683
3.42	0.1221659
3.425	0.1211123
3.43	0.1200239
3.435	0.1192649
3.44	0.1186996
3.445	0.1182939
3.45	0.1182784
3.455	0.1182643
3.46	0.1182668
3.465	0.1182618
3.47	0.1185497
3.475	0.1188584
3.48	0.1194408
3.485	0.1200233
3.49	0.1207094
3.495	0.1213909
3.5	0.1220678
3.505	0.1225412
3.51	0.1230163
3.515	0.123506
3.52	0.1240213
3.525	0.1245226
3.53	0.1250592
3.535	0.1254805
3.54	0.1260026
3.545	0.1265953
3.55	0.1273245
3.555	0.1279948
3.56	0.1287414
3.565	0.1293867
3.57	0.1300334
3.575	0.1309445
3.58	0.1320216
3.585	0.1329683
3.59	0.1338997
3.595	0.1347705
3.6	0.1356465
3.605	0.136766
3.61	0.137808
3.615	0.1389815
3.62	0.1401496
3.625	0.1413422
3.63	0.1423183
3.635	0.1433755
3.64	0.1440715
3.645	0.1447835
3.65	0.1450761
3.655	0.1451054
3.66	0.1450912
3.665	0.1450924
3.67	0.145091
3.675	0.1450574
3.68	0.1449626
3.685	0.1447831
3.69	0.1446412
3.695	0.144534
3.7	0.144478
3.705	0.1444355
3.71	0.1444661
3.715	0.1445334
3.72	0.1446301
3.725	0.1448512
3.73	0.1451572
3.735	0.1454427
3.74	0.1457741
3.745	0.1458649
3.75	0.1458866
3.755	0.1456903
3.76	0.1455257
3.765	0.1452892
3.77	0.1450081
3.775	0.144744
3.78	0.1444519
3.785	0.1442017
3.79	0.1441229
3.795	0.1441108
3.8	0.1441228
3.805	0.1440988
3.81	0.1437232
3.815	0.1433227
3.82	0.1428996
3.825	0.142456
3.83	0.1421654
3.835	0.1421005
3.84	0.1420625
3.845	0.1422556
3.85	0.1424114
3.855	0.1427684
3.86	0.1432726
3.865	0.1436816
3.87	0.1440908
3.875	0.1445406
3.88	0.145014
3.885	0.1455241
3.89	0.1460668
3.895	0.1465316
3.9	0.1471508
3.905	0.147641
3.91	0.148253
3.915	0.1489253
3.92	0.1495005
3.925	0.1500442
3.93	0.1503271
3.935	0.1506792
3.94	0.151013
3.945	0.1513643
3.95	0.1518553
3.955	0.1524184
3.96	0.1530841
3.965	0.1537325
3.97	0.1546381
3.975	0.1555772
3.98	0.1565784
3.985	0.1576049
3.99	0.1584505
3.995	0.1591545
4	0.1597607
4.005	0.1603653
4.01	0.1610002
4.015	0.1616703
4.02	0.1624196
4.025	0.1628117
4.03	0.1632308
4.035	0.1633469
4.04	0.1632662
4.045	0.1631336
4.05	0.1628824
4.055	0.1629159
4.06	0.1630003
4.065	0.1630522
4.07	0.1632326
4.075	0.1633616
4.08	0.1634251
4.085	0.1634994
4.09	0.1636768
4.095	0.1640029
4.1	0.1644829
4.105	0.1647182
4.11	0.1650145
4.115	0.1651036
4.12	0.1651168
4.125	0.1651936
4.13	0.1652867
4.135	0.1656133
4.14	0.1656332
4.145	0.165667
4.15	0.1656899
4.155	0.165707
4.16	0.1656391
4.165	0.1655655
4.17	0.1655089
4.175	0.164909
4.18	0.1643248
4.185	0.1635836
4.19	0.1628083
4.195	0.1621044
4.2	0.161499
4.205	0.1609122
4.21	0.1603309
4.215	0.1597151
4.22	0.1591202
4.225	0.1584313
4.23	0.1579889
4.235	0.1575603
4.24	0.1573057
4.245	0.1572615
4.25	0.157043
4.255	0.156929
4.26	0.1562337
4.265	0.1555008
4.27	0.1547821
4.275	0.1539839
4.28	0.1532064
4.285	0.152439
4.29	0.1516363
4.295	0.1506027
4.3	0.1492434
4.305	0.1476261
4.31	0.1462384
4.315	0.1448322
4.32	0.1437065
4.325	0.1425797
4.33	0.1413987
4.335	0.1401828
4.34	0.1387936
4.345	0.1377632
4.35	0.1367638
4.355	0.1357897
4.36	0.1348592
4.365	0.1339799
4.37	0.1335124
4.375	0.1330031
4.38	0.1331127
4.385	0.1332054
4.39	0.1334072
4.395	0.133635
4.4	0.1339386
4.405	0.1341974
4.41	0.1344744
4.415	0.134735
4.42	0.1351314
4.425	0.1358546
4.43	0.1367079
4.435	0.1378247
4.44	0.1388863
4.445	0.1399161
4.45	0.1407136
4.455	0.1416553
4.46	0.1425405
4.465	0.1438056
4.47	0.1450748
4.475	0.14638
4.48	0.147731
4.485	0.1490818
4.49	0.1509142
4.495	0.1528372
4.5	0.1552666
4.505	0.1578253
4.51	0.1604249
4.515	0.1627638
4.52	0.1650671
4.525	0.1670159
4.53	0.1693084
4.535	0.1718561
4.54	0.1747068
4.545	0.177674
4.55	0.1803236
4.555	0.1829185
4.56	0.1854372
4.565	0.187817
4.57	0.1901934
4.575	0.1920516
4.58	0.1940639
4.585	0.1959941
4.59	0.1980129
4.595	0.2000471
4.6	0.2020723
4.605	0.204036
4.61	0.2060076
4.615	0.2079751
4.62	0.2099277
4.625	0.2117343
4.63	0.2131688
4.635	0.2144889
4.64	0.2154861
4.645	0.2165436
4.65	0.2176158
4.655	0.2187053
4.66	0.2198142
4.665	0.220922
4.67	0.2220135
4.675	0.2231771
4.68	0.2242925
4.685	0.2253622
4.69	0.2264705
4.695	0.2269362
4.7	0.2273348
4.705	0.2271806
4.71	0.2270047
4.715	0.2268475
4.72	0.2267855
4.725	0.2268039
4.73	0.2269424
4.735	0.2265606
4.74	0.2257857
4.745	0.2245143
4.75	0.2230085
4.755	0.2216353
4.76	0.2202111
4.765	0.2187622
4.77	0.2174804
4.775	0.2161701
4.78	0.215104
4.785	0.2137753
4.79	0.2120877
4.795	0.2102144
4.8	0.2086904
4.805	0.207117
4.81	0.2055663
4.815	0.2039866
4.82	0.2024585
4.825	0.2010628
4.83	0.1997117
4.835	0.1986615
4.84	0.1976763
4.845	0.1968116
4.85	0.195815
4.855	0.1950424
4.86	0.1943122
4.865	0.1937308
4.87	0.1931579
4.875	0.1924903
4.88	0.1916403
4.885	0.1907675
4.89	0.1899669
4.895	0.1890577
4.9	0.1885314
4.905	0.1879416
4.91	0.1876689
4.915	0.1875043
4.92	0.1873324
4.925	0.1871227
4.93	0.1867342
4.935	0.1863578
4.94	0.1863829
4.945	0.1866304
4.95	0.1872748
4.955	0.187982
4.96	0.188639
4.965	0.1893361
4.97	0.1902261
4.975	0.1908312
4.98	0.1914091
4.985	0.1917643
4.99	0.1922655
4.995	0.1932749
5	0.1946249
5.005	0.1950833
5.01	0.1956385
5.015	0.1961223
5.02	0.196555
5.025	0.1967986
5.03	0.1967883
5.035	0.1967672
5.04	0.1965167
5.045	0.1962992
5.05	0.1961249
5.055	0.1960164
5.06	0.1954308
5.065	0.194873
5.07	0.1939829
5.075	0.1930957
5.08	0.1922505
5.085	0.1914952
5.09	0.1907634
5.095	0.1899417
5.1	0.1891862
5.105	0.1884829
5.11	0.1878313
5.115	0.1871853
5.12	0.1863678
5.125	0.1855644
5.13	0.1847416
5.135	0.1840098
5.14	0.1832568
5.145	0.1824208
5.15	0.1815893
5.155	0.1805876
5.16	0.1796613
5.165	0.1787302
5.17	0.1777873
5.175	0.1765128
5.18	0.175385
5.185	0.1742454
5.19	0.1731995
5.195	0.1720813
5.2	0.1704334
5.205	0.1681886
5.21	0.1664524
5.215	0.1647365
5.22	0.1630582
5.225	0.1614399
5.23	0.1599348
5.235	0.1585379
5.24	0.1571556
5.245	0.1559059
5.25	0.1545023
5.255	0.1530567
5.26	0.1516055
5.265	0.1504027
5.27	0.1491585
5.275	0.1481065
5.28	0.1470199
5.285	0.1459461
5.29	0.1448666
5.295	0.1437832
5.3	0.142752
5.305	0.1416726
5.31	0.1404705
5.315	0.1393266
5.32	0.1381862
5.325	0.1370817
5.33	0.1359302
5.335	0.1349215
5.34	0.1338967
5.345	0.1328735
5.35	0.1317127
5.355	0.1306138
5.36	0.1294897
5.365	0.1283902
5.37	0.1273151
5.375	0.1262857
5.38	0.1254149
5.385	0.1245382
5.39	0.1236919
5.395	0.1230312
5.4	0.1224352
5.405	0.1222139
5.41	0.1223028
5.415	0.1223945
5.42	0.1220525
5.425	0.1216837
5.43	0.121252
5.435	0.1208655
5.44	0.1204723
5.445	0.1200443
5.45	0.1195654
5.455	0.1192468
5.46	0.1189723
5.465	0.1188946
5.47	0.1189097
5.475	0.1188388
5.48	0.1189238
5.485	0.1190649
5.49	0.1192092
5.495	0.1193567
5.5	0.1195404
5.505	0.1196998
5.51	0.1206615
5.515	0.1217253
5.52	0.1233776
5.525	0.1249299
5.53	0.1265564
5.535	0.1282116
5.54	0.129575
5.545	0.1309036
5.55	0.1322521
5.555	0.1336987
5.56	0.1350252
5.565	0.1364742
5.57	0.1378791
5.575	0.1392118
5.58	0.1405442
5.585	0.1419011
5.59	0.1433018
5.595	0.1447249
5.6	0.1459197
5.605	0.1471755
5.61	0.1484141
5.615	0.1497177
5.62	0.1509917
5.625	0.1524428
5.63	0.1539197
5.635	0.1554255
5.64	0.1568521
5.645	0.1582665
5.65	0.1597648
5.655	0.1612792
5.66	0.1628363
5.665	0.1643322
5.67	0.1655833
5.675	0.166863
5.68	0.1682198
5.685	0.1694318
5.69	0.1705956
5.695	0.1717442
5.7	0.1728705
5.705	0.173944
5.71	0.1751403
5.715	0.1754714
5.72	0.1757068
5.725	0.1753467
5.73	0.1750717
5.735	0.1747415
5.74	0.174362
5.745	0.1744891
5.75	0.1747456
5.755	0.1750436
5.76	0.1754551
5.765	0.1758835
5.77	0.1762213
5.775	0.1765138
5.78	0.1769477
5.785	0.1772902
5.79	0.1777287
5.795	0.1780548
5.8	0.1783465
5.805	0.1789288
5.81	0.179426
5.815	0.1799513
5.82	0.1805478
5.825	0.1811494
5.83	0.1817875
5.835	0.1823914
5.84	0.1830099
5.845	0.18366
5.85	0.1843525
5.855	0.1849043
5.86	0.1854764
5.865	0.1858344
5.87	0.1862303
5.875	0.1866637
5.88	0.1869865
5.885	0.1872465
5.89	0.1874617
5.895	0.1876931
5.9	0.1879656
5.905	0.188274
5.91	0.1886021
5.915	0.1887086
5.92	0.1889028
5.925	0.1891291
5.93	0.189148
5.935	0.1890866
5.94	0.1890856
5.945	0.1891626
5.95	0.1885077
5.955	0.1876655
5.96	0.1866724
5.965	0.185477
5.97	0.1842807
5.975	0.1832747
5.98	0.1822981
5.985	0.181206
5.99	0.1801127
5.995	0.1788313
6	0.1776623
6.005	0.1766386
6.01	0.1752959
6.015	0.174263
6.02	0.173151
6.025	0.1718676
6.03	0.1707985
6.035	0.169683
6.04	0.1685805
6.045	0.167405
6.05	0.1662198
6.055	0.1649636
6.06	0.1637783
6.065	0.1625618
6.07	0.1614765
6.075	0.1603541
6.08	0.1592549
6.085	0.1581533
6.09	0.1570853
6.095	0.1560996
6.1	0.1550847
6.105	0.1540423
6.11	0.1529469
6.115	0.1518476
6.12	0.1511623
6.125	0.150797
6.13	0.1505623
6.135	0.1507221
6.14	0.1509239
6.145	0.1510797
6.15	0.1510955
6.155	0.1515735
6.16	0.1521237
6.165	0.1527762
6.17	0.1536072
6.175	0.1544374
6.18	0.1549356
6.185	0.1554824
