Interval=	0.005 s
23.64	0.3195003
23.645	0.3172482
23.65	0.3149705
23.655	0.3125272
23.66	0.3100458
23.665	0.3074571
23.67	0.3047779
23.675	0.3020875
23.68	0.2993735
23.685	0.2967451
23.69	0.2937225
23.695	0.2904681
23.7	0.2871052
23.705	0.2836595
23.71	0.2801403
23.715	0.2766036
23.72	0.2731102
23.725	0.2695656
23.73	0.2659651
23.735	0.262309
23.74	0.2585001
23.745	0.2548554
23.75	0.2512943
23.755	0.2476935
23.76	0.2440064
23.765	0.2402639
23.77	0.2355369
23.775	0.2311681
23.78	0.2267225
23.785	0.2226433
23.79	0.219237
23.795	0.2158504
23.8	0.2122703
23.805	0.2086972
23.81	0.2050552
23.815	0.2019124
23.82	0.1986185
23.825	0.1964106
23.83	0.194393
23.835	0.192461
23.84	0.1907595
23.845	0.1890264
23.85	0.1875862
23.855	0.1861931
23.86	0.1849255
23.865	0.1836811
23.87	0.1825053
23.875	0.1815767
23.88	0.1807837
23.885	0.1803241
23.89	0.1797598
23.895	0.1795522
23.9	0.1795172
23.905	0.1795599
23.91	0.1796795
23.915	0.179843
23.92	0.1808997
23.925	0.1820136
23.93	0.1840402
23.935	0.1864033
23.94	0.1885946
23.945	0.1908402
23.95	0.1924236
23.955	0.1937976
23.96	0.1953643
23.965	0.1973059
23.97	0.1996414
23.975	0.2029286
23.98	0.2076474
23.985	0.2129061
23.99	0.2180315
23.995	0.2230522
24	0.2282184
24.005	0.2341965
24.01	0.2399724
24.015	0.2461814
24.02	0.2523882
24.025	0.2584751
24.03	0.2642669
24.035	0.2699211
24.04	0.2754562
24.045	0.2808652
24.05	0.2861833
24.055	0.2912499
24.06	0.2961767
24.065	0.3010535
24.07	0.3058782
24.075	0.3106145
24.08	0.3152871
24.085	0.3197119
24.09	0.3239842
24.095	0.3281282
24.1	0.3322137
24.105	0.3362368
24.11	0.3402132
24.115	0.3442246
24.12	0.3493605
24.125	0.3535195
24.13	0.3583716
24.135	0.3624699
24.14	0.3662067
24.145	0.3699567
24.15	0.3737207
24.155	0.3776232
24.16	0.3814799
24.165	0.3851243
24.17	0.3883052
24.175	0.3911161
24.18	0.3935388
24.185	0.3944761
24.19	0.3951889
24.195	0.3959585
24.2	0.3967225
24.205	0.3971951
24.21	0.3966282
24.215	0.3961001
24.22	0.3949645
24.225	0.3937309
24.23	0.3926786
24.235	0.3917561
24.24	0.3908263
24.245	0.3898904
24.25	0.3889462
24.255	0.387988
24.26	0.3871608
24.265	0.3864698
24.27	0.385753
24.275	0.3851295
24.28	0.3845684
24.285	0.3837543
24.29	0.3830041
24.295	0.3819561
24.3	0.3810371
24.305	0.3801427
24.31	0.3793064
24.315	0.3784992
24.32	0.3774998
24.325	0.3743268
24.33	0.3715619
24.335	0.3670866
24.34	0.362544
24.345	0.3581021
24.35	0.3537034
24.355	0.3491845
24.36	0.3445904
24.365	0.340188
24.37	0.3358921
24.375	0.3317366
24.38	0.3275985
24.385	0.3234918
24.39	0.3203104
24.395	0.3172236
24.4	0.3140058
24.405	0.3107487
24.41	0.3077619
24.415	0.305553
24.42	0.3033856
24.425	0.301363
24.43	0.2992011
24.435	0.296662
24.44	0.2938471
24.445	0.2911163
24.45	0.2883505
24.455	0.2856693
24.46	0.2832166
24.465	0.2806275
24.47	0.2778015
24.475	0.2750167
24.48	0.2719488
24.485	0.2687322
24.49	0.2657293
24.495	0.262727
24.5	0.2599817
24.505	0.2569883
24.51	0.2539617
24.515	0.2508294
24.52	0.2475741
24.525	0.2444995
24.53	0.243215
24.535	0.2419324
24.54	0.2423985
24.545	0.244233
24.55	0.2463191
24.555	0.2491777
24.56	0.2519453
24.565	0.2546905
24.57	0.2568617
24.575	0.2586937
24.58	0.2605997
24.585	0.2626219
24.59	0.2647963
24.595	0.2667906
24.6	0.2687708
24.605	0.2707897
24.61	0.2727994
24.615	0.2744907
24.62	0.2759095
24.625	0.277222
24.63	0.2786791
24.635	0.2803988
24.64	0.2824314
24.645	0.2846009
24.65	0.2865422
24.655	0.2884786
24.66	0.2902292
24.665	0.2915324
24.67	0.2929396
24.675	0.2942856
24.68	0.2956265
24.685	0.2970434
24.69	0.2984845
24.695	0.2999031
24.7	0.3012813
24.705	0.3026705
24.71	0.3042093
24.715	0.3056462
24.72	0.3070027
24.725	0.3083858
24.73	0.3096857
24.735	0.3107473
24.74	0.3118361
24.745	0.3125307
24.75	0.3116853
24.755	0.3104883
24.76	0.3076575
24.765	0.3048588
24.77	0.302039
24.775	0.2994267
24.78	0.2969546
24.785	0.2944632
24.79	0.2919194
24.795	0.2892552
24.8	0.2866369
24.805	0.2840108
24.81	0.2814057
24.815	0.278777
24.82	0.2763339
24.825	0.2740021
24.83	0.2715871
24.835	0.2690416
24.84	0.2661963
24.845	0.262824
24.85	0.2593783
24.855	0.256029
24.86	0.2526526
24.865	0.2492939
24.87	0.2460815
24.875	0.2424989
24.88	0.2390059
24.885	0.2353261
24.89	0.2318757
24.895	0.228391
24.9	0.2251865
24.905	0.2219958
24.91	0.2188919
24.915	0.2155832
24.92	0.2123809
24.925	0.2092189
24.93	0.2060137
24.935	0.2027573
24.94	0.1996669
24.945	0.1963802
24.95	0.1928746
24.955	0.1906124
24.96	0.1888772
24.965	0.18853
24.97	0.1886418
24.975	0.1888028
24.98	0.1889773
24.985	0.1891979
24.99	0.1894535
24.995	0.189809
25	0.1902699
25.005	0.1908135
25.01	0.1913637
25.015	0.1918127
25.02	0.1922628
25.025	0.1926383
25.03	0.1929852
25.035	0.1938846
25.04	0.1950478
25.045	0.1963723
25.05	0.1983208
25.055	0.2003768
25.06	0.2024121
25.065	0.2044365
25.07	0.2064805
25.075	0.2085683
25.08	0.2108979
25.085	0.2132927
25.09	0.2157638
25.095	0.2176307
25.1	0.2194258
25.105	0.2205505
25.11	0.2216169
25.115	0.2226221
25.12	0.2237641
25.125	0.2248201
25.13	0.2260474
25.135	0.2273443
25.14	0.2286674
25.145	0.2301329
25.15	0.2317054
25.155	0.2335399
25.16	0.2352091
25.165	0.2362385
25.17	0.2373575
25.175	0.2379381
25.18	0.2384918
25.185	0.2390805
25.19	0.2396373
25.195	0.2401487
25.2	0.2405344
25.205	0.2409129
25.21	0.2411665
25.215	0.2413656
25.22	0.2415921
25.225	0.2419047
25.23	0.242424
25.235	0.2430647
25.24	0.243058
25.245	0.2428271
25.25	0.2426249
25.255	0.2421025
25.26	0.2414461
25.265	0.2407964
25.27	0.2401141
25.275	0.2397641
25.28	0.2394485
25.285	0.2391141
25.29	0.2386078
25.295	0.2380846
25.3	0.2378952
25.305	0.2381852
25.31	0.2388592
25.315	0.2401348
25.32	0.2411926
25.325	0.2421159
25.33	0.2430162
25.335	0.2435979
25.34	0.2442348
25.345	0.2448888
25.35	0.2453284
25.355	0.2456921
25.36	0.2460095
25.365	0.2464575
25.37	0.2472458
25.375	0.2479179
25.38	0.2487153
25.385	0.2495277
25.39	0.250406
25.395	0.2512732
25.4	0.2520753
25.405	0.2529378
25.41	0.2537171
25.415	0.2545421
25.42	0.2554886
25.425	0.2564791
25.43	0.257298
25.435	0.25768
25.44	0.2578604
25.445	0.2582645
25.45	0.258859
25.455	0.2594694
25.46	0.2601703
25.465	0.2609409
25.47	0.2616105
25.475	0.2622571
25.48	0.2622986
25.485	0.2623396
25.49	0.2623773
25.495	0.262461
25.5	0.2626064
25.505	0.2626224
25.51	0.2618429
25.515	0.26094
25.52	0.2591002
25.525	0.2573912
25.53	0.2557854
25.535	0.2542074
25.54	0.2527952
25.545	0.251029
25.55	0.249216
25.555	0.2476031
25.56	0.2460492
25.565	0.244949
25.57	0.243803
25.575	0.2426294
25.58	0.2415074
25.585	0.2405919
25.59	0.2395437
25.595	0.2382131
25.6	0.236894
25.605	0.2357161
25.61	0.2348013
25.615	0.234198
25.62	0.2339063
25.625	0.2335872
25.63	0.2331375
25.635	0.23278
25.64	0.2327418
25.645	0.2328612
25.65	0.2330987
25.655	0.2331993
25.66	0.2332047
25.665	0.2333177
25.67	0.2336934
25.675	0.2343596
25.68	0.2350972
25.685	0.2361928
25.69	0.2372249
25.695	0.2383229
25.7	0.239461
25.705	0.2404675
25.71	0.2417455
25.715	0.2434311
25.72	0.2451708
25.725	0.2471369
25.73	0.2491236
25.735	0.2509932
25.74	0.2529274
25.745	0.2549458
25.75	0.2571769
25.755	0.259497
25.76	0.2613244
25.765	0.2630795
25.77	0.2640612
25.775	0.2650231
25.78	0.2660133
25.785	0.2669803
25.79	0.2674845
25.795	0.2680726
25.8	0.2687752
25.805	0.2697503
25.81	0.2705741
25.815	0.2712062
25.82	0.2714163
25.825	0.2711583
25.83	0.2707191
25.835	0.27036
25.84	0.2701059
25.845	0.2698906
25.85	0.2698114
25.855	0.2696158
25.86	0.2694853
25.865	0.2694253
25.87	0.2692058
25.875	0.2684166
25.88	0.2672426
25.885	0.2659885
25.89	0.2646397
25.895	0.2632441
25.9	0.261751
25.905	0.2601972
25.91	0.2587416
25.915	0.2570138
25.92	0.2553799
25.925	0.2537183
25.93	0.2522415
25.935	0.2506454
25.94	0.2490665
25.945	0.2473067
25.95	0.2452987
25.955	0.2432418
25.96	0.2410238
25.965	0.2391208
25.97	0.2372182
25.975	0.2357157
25.98	0.2341465
25.985	0.2326922
25.99	0.2312574
25.995	0.2301781
26	0.2292477
26.005	0.2284598
26.01	0.2270394
26.015	0.2257018
26.02	0.2241463
26.025	0.2228976
26.03	0.2219408
26.035	0.221178
26.04	0.220404
26.045	0.2193922
26.05	0.2181045
26.055	0.2163185
26.06	0.2145952
26.065	0.2128417
26.07	0.2110659
26.075	0.2094673
26.08	0.2083408
26.085	0.2074551
26.09	0.2066273
26.095	0.2061585
26.1	0.205948
26.105	0.2057468
26.11	0.2057785
26.115	0.2059712
26.12	0.2061741
26.125	0.2061468
26.13	0.2060513
26.135	0.2061269
26.14	0.2063058
26.145	0.2067407
26.15	0.2072989
26.155	0.2079381
26.16	0.2085941
26.165	0.2092573
26.17	0.2099286
26.175	0.2111285
26.18	0.2136665
26.185	0.2169698
26.19	0.2209958
26.195	0.224916
26.2	0.2287453
26.205	0.2322308
26.21	0.2354365
26.215	0.2388813
26.22	0.2430684
26.225	0.2473144
26.23	0.2517017
26.235	0.2562475
26.24	0.2606672
26.245	0.2649851
26.25	0.2693177
26.255	0.2737131
26.26	0.2782552
26.265	0.282733
26.27	0.2877804
26.275	0.2934547
26.28	0.2994465
26.285	0.305893
26.29	0.3122705
26.295	0.3185036
26.3	0.3242795
26.305	0.3296995
26.31	0.3350497
26.315	0.3400771
26.32	0.3448868
26.325	0.3497288
26.33	0.3545931
26.335	0.3594466
26.34	0.3640375
26.345	0.368548
26.35	0.3727463
26.355	0.3768941
26.36	0.3816163
26.365	0.3862762
26.37	0.391258
26.375	0.3962092
26.38	0.4005648
26.385	0.4034203
26.39	0.4054881
26.395	0.4064849
26.4	0.4075106
26.405	0.4085546
26.41	0.4096817
26.415	0.4108704
26.42	0.4121327
26.425	0.4124617
26.43	0.4127023
26.435	0.4126272
26.44	0.4123412
26.445	0.4120113
26.45	0.4117848
26.455	0.4116434
26.46	0.4114813
26.465	0.411465
26.47	0.4115029
26.475	0.410678
26.48	0.4089313
26.485	0.4064718
26.49	0.4030183
26.495	0.3994707
26.5	0.3958977
26.505	0.3923951
26.51	0.3889769
26.515	0.3855381
26.52	0.3821758
26.525	0.3786614
26.53	0.3750057
26.535	0.3712715
26.54	0.3674737
26.545	0.3636622
26.55	0.35985
26.555	0.3561439
26.56	0.3523735
26.565	0.3472594
26.57	0.3421277
26.575	0.3363602
26.58	0.3304342
26.585	0.3249019
26.59	0.3202217
26.595	0.3159559
26.6	0.3125376
26.605	0.3091886
26.61	0.3057638
26.615	0.3023156
26.62	0.2989411
26.625	0.295302
26.63	0.2923452
26.635	0.2895429
26.64	0.2868429
26.645	0.2839667
26.65	0.2811456
26.655	0.2780307
26.66	0.2746199
26.665	0.2713037
26.67	0.2675845
26.675	0.2636302
26.68	0.2602418
26.685	0.2572542
26.69	0.254893
26.695	0.253741
26.7	0.2526011
26.705	0.2515905
26.71	0.2506638
26.715	0.2497626
26.72	0.2488365
26.725	0.2479325
26.73	0.2473075
26.735	0.246772
26.74	0.2463223
26.745	0.245851
26.75	0.2454561
26.755	0.2450148
26.76	0.2447919
26.765	0.2446254
26.77	0.2454492
26.775	0.2461289
26.78	0.2466281
26.785	0.2471061
26.79	0.2470927
26.795	0.2470404
26.8	0.247
26.805	0.2465417
26.81	0.2456881
26.815	0.2450781
26.82	0.2444522
26.825	0.243695
26.83	0.2431308
26.835	0.2424096
26.84	0.2415622
26.845	0.2408118
26.85	0.240451
26.855	0.240058
26.86	0.240149
26.865	0.2403959
26.87	0.240433
26.875	0.2407069
26.88	0.241073
26.885	0.2415171
26.89	0.242125
26.895	0.242484
26.9	0.2420037
26.905	0.2415147
26.91	0.2407518
26.915	0.2399126
26.92	0.2390604
26.925	0.2383245
26.93	0.2375711
26.935	0.2366609
26.94	0.2358269
26.945	0.2348782
26.95	0.2339543
26.955	0.2330374
26.96	0.232137
26.965	0.2308343
26.97	0.2294615
26.975	0.2279407
26.98	0.2264696
26.985	0.2253918
26.99	0.2244557
26.995	0.2237989
27	0.2232525
27.005	0.2227028
27.01	0.2223747
27.015	0.2223035
27.02	0.2217352
27.025	0.2210204
27.03	0.2201315
27.035	0.2191496
27.04	0.2183655
27.045	0.2176722
27.05	0.2170301
27.055	0.2159927
27.06	0.2149412
27.065	0.2131378
27.07	0.2113115
27.075	0.2095737
27.08	0.2075661
27.085	0.2056742
27.09	0.2036573
27.095	0.2016712
27.1	0.1999659
27.105	0.1987106
27.11	0.1975494
27.115	0.1965721
27.12	0.195582
27.125	0.1945254
27.13	0.1932466
27.135	0.1921965
27.14	0.1912352
27.145	0.1901863
27.15	0.1891975
27.155	0.1882121
27.16	0.1872305
27.165	0.1863526
27.17	0.185649
27.175	0.1852392
27.18	0.1849483
27.185	0.1849074
27.19	0.1848855
27.195	0.1847699
27.2	0.1846511
27.205	0.1843177
27.21	0.183984
27.215	0.1836826
27.22	0.1833592
27.225	0.1833441
27.23	0.1835389
27.235	0.1839505
27.24	0.1844016
27.245	0.1849498
27.25	0.1854913
27.255	0.186164
27.26	0.18725
27.265	0.1883573
27.27	0.1899509
27.275	0.1915363
27.28	0.193447
27.285	0.1956374
27.29	0.1979479
27.295	0.2002905
27.3	0.2026041
27.305	0.2047938
27.31	0.2069378
27.315	0.2088925
27.32	0.2107704
27.325	0.2127264
27.33	0.2146862
27.335	0.2166888
27.34	0.2182069
27.345	0.2197551
27.35	0.2212074
27.355	0.2226871
27.36	0.2242269
27.365	0.2257408
27.37	0.226998
27.375	0.2281561
27.38	0.2288918
27.385	0.2295743
27.39	0.2299298
27.395	0.23031
27.4	0.2305412
27.405	0.2308057
27.41	0.2311543
27.415	0.2316054
27.42	0.232025
27.425	0.2326232
27.43	0.2332185
27.435	0.2338921
27.44	0.2345279
27.445	0.2351829
27.45	0.2353155
27.455	0.2354752
27.46	0.2352842
27.465	0.234858
27.47	0.2344228
27.475	0.2340339
27.48	0.233646
27.485	0.2327177
27.49	0.2315163
27.495	0.2298048
27.5	0.2280918
27.505	0.2264028
27.51	0.2245842
27.515	0.2227888
27.52	0.2210873
27.525	0.2194477
27.53	0.2176998
27.535	0.215947
27.54	0.2141602
27.545	0.212659
27.55	0.2112331
27.555	0.2099539
27.56	0.2091535
27.565	0.2081998
27.57	0.207341
27.575	0.2066868
27.58	0.2061172
27.585	0.2058154
27.59	0.2055704
27.595	0.2054769
27.6	0.2053812
27.605	0.2054424
27.61	0.2054358
27.615	0.2055507
27.62	0.2054345
27.625	0.2053068
27.63	0.2047984
27.635	0.2042797
27.64	0.2034054
27.645	0.2025591
27.65	0.2016535
27.655	0.20113
27.66	0.2004905
27.665	0.2001087
27.67	0.1999897
27.675	0.1999663
27.68	0.1996848
27.685	0.199488
27.69	0.1995249
27.695	0.1997987
27.7	0.2002778
27.705	0.2009473
27.71	0.201621
27.715	0.2023837
27.72	0.2033567
27.725	0.2042591
27.73	0.2050831
27.735	0.2059147
27.74	0.2067373
27.745	0.2075926
27.75	0.2083418
27.755	0.2088846
27.76	0.2100676
27.765	0.2101693
27.77	0.2107232
27.775	0.2112641
27.78	0.2117519
27.785	0.2122738
27.79	0.2127131
27.795	0.2131078
27.8	0.2136392
27.805	0.2140891
27.81	0.2145343
27.815	0.2150423
27.82	0.2153488
27.825	0.215787
27.83	0.2163245
27.835	0.2172278
27.84	0.2184571
27.845	0.220093
27.85	0.2216958
27.855	0.2233195
27.86	0.2249869
27.865	0.2266899
27.87	0.2283312
27.875	0.2297832
27.88	0.2310723
27.885	0.2324815
27.89	0.2337479
27.895	0.2351352
27.9	0.2365359
27.905	0.2381011
27.91	0.2392532
27.915	0.2403847
27.92	0.2415253
27.925	0.2422796
27.93	0.2430677
27.935	0.2439121
27.94	0.244771
27.945	0.24561
27.95	0.246432
27.955	0.2473669
27.96	0.2483796
27.965	0.2481311
27.97	0.2484485
27.975	0.2481227
27.98	0.2475976
27.985	0.247122
27.99	0.2466204
27.995	0.2462773
28	0.245936
28.005	0.2452984
28.01	0.2446852
28.015	0.2440437
28.02	0.2434741
28.025	0.242954
28.03	0.2424595
28.035	0.2418388
28.04	0.240861
28.045	0.2392986
28.05	0.2373279
28.055	0.2355701
28.06	0.2338617
28.065	0.2321864
28.07	0.2307428
28.075	0.2293495
28.08	0.2281209
28.085	0.2269732
28.09	0.2257939
28.095	0.2246727
28.1	0.2234399
28.105	0.2219615
28.11	0.2202891
28.115	0.2188587
28.12	0.2173101
28.125	0.2159042
28.13	0.2147305
28.135	0.2135355
28.14	0.2123233
28.145	0.2111253
28.15	0.2099718
28.155	0.2088699
28.16	0.2075906
28.165	0.2061756
28.17	0.2055645
28.175	0.2047557
28.18	0.2043959
28.185	0.2041652
28.19	0.2037802
28.195	0.2034174
28.2	0.2027597
28.205	0.2021318
28.21	0.2017145
28.215	0.201329
28.22	0.2009699
28.225	0.2003886
28.23	0.1998854
28.235	0.1992611
28.24	0.198767
28.245	0.1985008	#1 JL LF3 
28.25	0.1985581
28.255	0.1988318
28.26	0.1986269
28.265	0.1984142
28.27	0.1979156
28.275	0.1968363
28.28	0.1956822
28.285	0.1943422
28.29	0.1929765
28.295	0.1915701
28.3	0.1901508
28.305	0.1888721
28.31	0.1881104
28.315	0.1877943
28.32	0.1881891
28.325	0.1886046
28.33	0.1887188
28.335	0.1887974
28.34	0.1891836
28.345	0.1895814
28.35	0.1901722
28.355	0.1908019
28.36	0.1913301
28.365	0.1919699
28.37	0.1929796
28.375	0.1940821
28.38	0.1954533
28.385	0.1971066
28.39	0.1987497
28.395	0.2005729
28.4	0.2023678
28.405	0.2043002
28.41	0.2067167
28.415	0.209118
28.42	0.2120138
28.425	0.2148845
28.43	0.2177852
28.435	0.2206127
28.44	0.2235216
28.445	0.2263389
28.45	0.2292749
28.455	0.232247
28.46	0.2352523
28.465	0.2383691
28.47	0.2413036
28.475	0.2443539
28.48	0.2477094
28.485	0.2510387
28.49	0.254446
28.495	0.2578179
28.5	0.2612962
28.505	0.2647283
28.51	0.2679198
28.515	0.2707305
28.52	0.2730552
28.525	0.2745805
28.53	0.2761459
28.535	0.277785
28.54	0.2794582
28.545	0.2807172
28.55	0.2818423
28.555	0.2827127
28.56	0.2835143
28.565	0.2844693
28.57	0.2854049
28.575	0.2860237
28.58	0.2864555
28.585	0.2866069
28.59	0.2862323
28.595	0.2858772
28.6	0.2853931
28.605	0.2849094
28.61	0.2844599
28.615	0.2834415
28.62	0.2824082
28.625	0.2807448
28.63	0.2790199
28.635	0.2772784
28.64	0.2754813
28.645	0.2735663
28.65	0.2715704
28.655	0.2692945
28.66	0.2669037
28.665	0.2643366
28.67	0.26179
28.675	0.2592719
28.68	0.2567217
28.685	0.2541118
28.69	0.2514873
28.695	0.2487503
28.7	0.2459634
28.705	0.2428948
28.71	0.2397986
28.715	0.2370854
28.72	0.2343394
28.725	0.2322346
28.73	0.2302157
28.735	0.2281894
28.74	0.226154
28.745	0.2240567
28.75	0.2221999
28.755	0.2204686
28.76	0.2188221
28.765	0.217171
28.77	0.2151953
28.775	0.2131975
28.78	0.2113134
28.785	0.2095531
28.79	0.2079846
28.795	0.2069147
28.8	0.2058715
28.805	0.2049864
28.81	0.2042513
28.815	0.2034811
28.82	0.202939
28.825	0.2024027
28.83	0.2020639
28.835	0.2018096
28.84	0.2015875
28.845	0.2014072
28.85	0.20137
28.855	0.2015112
28.86	0.2018268
28.865	0.2022619
28.87	0.2028217
28.875	0.2034599
28.88	0.2042727
28.885	0.2050586
28.89	0.205743
28.895	0.2064917
28.9	0.2070586
28.905	0.2077427
28.91	0.2085963
28.915	0.2094236
28.92	0.2095982
28.925	0.2099281
28.93	0.2093293
28.935	0.2090002
28.94	0.2086791
28.945	0.2084969
28.95	0.2082818
28.955	0.2083646
28.96	0.2084507
28.965	0.2086182
28.97	0.2087583
28.975	0.2090733
28.98	0.2094218
28.985	0.2098828
28.99	0.2103762
28.995	0.2108686
29	0.211132
29.005	0.2113798
29.01	0.2114596
29.015	0.2112883
29.02	0.211226
29.025	0.2111201
29.03	0.2112815
29.035	0.2115584
29.04	0.2117637
29.045	0.2120515
29.05	0.2124579
29.055	0.2127886
29.06	0.2129515
29.065	0.2131943
29.07	0.2133334
29.075	0.2136186
29.08	0.2137539
29.085	0.2136952
29.09	0.2136276
29.095	0.2133994
29.1	0.2131117
29.105	0.2131873
29.11	0.2131148
29.115	0.2134415
29.12	0.2138262
29.125	0.2145552
29.13	0.2153436
29.135	0.2166652
29.14	0.2180184
29.145	0.2193807
29.15	0.2204488
29.155	0.2215468
29.16	0.2221682
29.165	0.222766
29.17	0.2232955
29.175	0.2238653
29.18	0.2243888
29.185	0.2248852
29.19	0.2252966
29.195	0.2256767
29.2	0.226053
29.205	0.2265171
29.21	0.226987
29.215	0.2275798
29.22	0.2282477
29.225	0.2285961
29.23	0.228939
29.235	0.2287849
29.24	0.2284898
29.245	0.228226
29.25	0.2279324
29.255	0.2274525
29.26	0.2269306
29.265	0.2264804
29.27	0.2258651
29.275	0.2253555
29.28	0.2245667
29.285	0.2238563
29.29	0.2233476
29.295	0.2228607
29.3	0.2228475
29.305	0.2227366
29.31	0.2223081
29.315	0.2218954
29.32	0.2208305
29.325	0.2197037
29.33	0.2187573
29.335	0.2177061
29.34	0.2164862
29.345	0.2151729
29.35	0.2137553
29.355	0.2124806
29.36	0.2112333
29.365	0.2100919
29.37	0.209002
29.375	0.2079146
29.38	0.2068262
29.385	0.2057718
29.39	0.2046968
29.395	0.2036302
29.4	0.202639
29.405	0.2016452
29.41	0.2007246
29.415	0.1996698
29.42	0.1985294
29.425	0.1977658
29.43	0.1972626
29.435	0.1980564
29.44	0.1993686
29.445	0.2012261
29.45	0.2033972
29.455	0.2054324
29.46	0.2076582
29.465	0.2100507
29.47	0.2127789
29.475	0.2156471
29.48	0.2183476
29.485	0.2213681
29.49	0.2243714
29.495	0.2276132
29.5	0.2310859
29.505	0.2340713
29.51	0.2370857
29.515	0.2401844
29.52	0.2432896
29.525	0.2464314
29.53	0.2501882
29.535	0.2536407
29.54	0.257057
29.545	0.2605236
29.55	0.2643853
29.555	0.2694396
29.56	0.274394
29.565	0.2801063
29.57	0.2858675
29.575	0.2916424
29.58	0.2975143
29.585	0.3034624
29.59	0.3094159
29.595	0.3153289
29.6	0.3212579
29.605	0.3270902
29.61	0.3328241
29.615	0.3383911
29.62	0.3439501
29.625	0.3494666
29.63	0.3546443
29.635	0.3597054
29.64	0.3633353
29.645	0.3667071
29.65	0.3696095
29.655	0.3721361
29.66	0.3746702
29.665	0.3771355
29.67	0.3797386
29.675	0.3821327
29.68	0.3852159
29.685	0.3884942
29.69	0.3921173
29.695	0.3956578
29.7	0.3988486
29.705	0.4020176
29.71	0.4055947
29.715	0.409413
29.72	0.4138098
29.725	0.4182098
29.73	0.4232165
29.735	0.4277496
29.74	0.4327671
29.745	0.4377973
29.75	0.4428546
29.755	0.4473899
29.76	0.4504388
29.765	0.4535823
29.77	0.4556232
29.775	0.4575778
29.78	0.4593484
29.785	0.4615367
29.79	0.4634898
29.795	0.4659718
29.8	0.4684268
29.805	0.4707266
29.81	0.4729178
29.815	0.4751513
29.82	0.4774357
29.825	0.4796842
29.83	0.4819162
29.835	0.4840611
29.84	0.4862592
29.845	0.4890424
29.85	0.4918552
29.855	0.4949124
29.86	0.4980964
29.865	0.5014807
29.87	0.5049295
29.875	0.5080373
29.88	0.5109776
29.885	0.5128162
29.89	0.514526
29.895	0.5154619
29.9	0.5173832
29.905	0.5194421
29.91	0.5224309
29.915	0.5261953
29.92	0.5298161
29.925	0.533371
29.93	0.5367884
29.935	0.5393731
29.94	0.5417258
29.945	0.5433113
29.95	0.545194
29.955	0.5469756
29.96	0.5501734
29.965	0.5539397
29.97	0.5576121
29.975	0.5619534
29.98	0.5663092
29.985	0.5709712
29.99	0.5751942
29.995	0.5794441
30	0.5831212
30.005	0.5867826
30.01	0.5911914
30.015	0.5957131
30.02	0.6001762
30.025	0.6045631
30.03	0.6096466
30.035	0.6146969
30.04	0.6201086
30.045	0.6256064
30.05	0.6309457
30.055	0.6364795
30.06	0.6419904
30.065	0.6474346
30.07	0.6526282
30.075	0.6576793
30.08	0.6627648
30.085	0.6679201
30.09	0.674206
30.095	0.6807306
30.1	0.688465
30.105	0.6950047
30.11	0.7012186
30.115	0.705666
30.12	0.7082771
30.125	0.7106163
30.13	0.7119626
30.135	0.7133753
30.14	0.7151639
30.145	0.7171144
30.15	0.7193773
30.155	0.7211195
30.16	0.7228153
30.165	0.7226675
30.17	0.7226338
30.175	0.7225065
30.18	0.7220851
30.185	0.7215836
30.19	0.7205996
30.195	0.71913
30.2	0.7176793
30.205	0.7158384
30.21	0.713905
30.215	0.7108077
30.22	0.7075063
30.225	0.7041464
30.23	0.7007697
30.235	0.6961176
30.24	0.6913785
30.245	0.6860488
30.25	0.6803338
30.255	0.6746184
30.26	0.6684335
30.265	0.6619283
30.27	0.6553642
30.275	0.6486319
30.28	0.6417709
30.285	0.634864
30.29	0.627878
30.295	0.619074
30.3	0.6093692
30.305	0.5972526
30.31	0.5849658
30.315	0.5726321
30.32	0.5611768
30.325	0.5508367
30.33	0.5405535
30.335	0.5309613
30.34	0.5212062
30.345	0.5109218
30.35	0.5004571
30.355	0.4895669
30.36	0.4787139
30.365	0.4677378
30.37	0.4578573
30.375	0.4474668
30.38	0.4370282
30.385	0.4264345
30.39	0.4158343
30.395	0.4057267
30.4	0.3961852
30.405	0.3864411
30.41	0.3772677
30.415	0.3679913
30.42	0.3595226
30.425	0.3510973
30.43	0.3424711
30.435	0.3337021
30.44	0.3261056
30.445	0.3184601
30.45	0.3113761
30.455	0.3045656
30.46	0.2976132
30.465	0.290969
30.47	0.2845717
30.475	0.2780181
30.48	0.271647
30.485	0.2652824
30.49	0.2587984
30.495	0.2522446
30.5	0.2481405
30.505	0.244957
30.51	0.244486
30.515	0.2447862
30.52	0.2451809
30.525	0.2455322
30.53	0.2457611
30.535	0.2459345
30.54	0.2461227
30.545	0.2460778
30.55	0.2463743
30.555	0.2466749
30.56	0.2471577
30.565	0.2478162
30.57	0.2483915
30.575	0.2490517
30.58	0.2497814
30.585	0.2503252
30.59	0.2508255
30.595	0.2507519
30.6	0.2496293
30.605	0.2485464
30.61	0.2473714
30.615	0.2461491
30.62	0.2449703
30.625	0.2438578
30.63	0.2426679
30.635	0.241553
30.64	0.2402862
30.645	0.2388574
30.65	0.2373562
30.655	0.2355836
30.66	0.2337528
30.665	0.232163
30.67	0.2305894
30.675	0.2289812
30.68	0.2273884
30.685	0.2257881
30.69	0.2242617
30.695	0.2228748
