Interval=	0.005 s
14.05	0.06798291
14.055	0.06847721
14.06	0.06894348
14.065	0.0694356
14.07	0.06990347
14.075	0.07038732
14.08	0.07073071
14.085	0.07101905
14.09	0.07114763
14.095	0.07126457
14.1	0.07127332
14.105	0.07123517
14.11	0.07121806
14.115	0.07129074
14.12	0.07133291
14.125	0.07144954
14.13	0.0714559
14.135	0.07147253
14.14	0.07148817
14.145	0.0715305
14.15	0.07158361
14.155	0.07173771
14.16	0.07194012
14.165	0.0721765
14.17	0.07279779
14.175	0.07413929
14.18	0.07583998
14.185	0.0778268
14.19	0.07976804
14.195	0.08161825
14.2	0.08344188
14.205	0.08522133
14.21	0.08699282
14.215	0.08882728
14.22	0.09058623
14.225	0.0923232
14.23	0.09406309
14.235	0.09563208
14.24	0.09711263
14.245	0.09847128
14.25	0.09974978
14.255	0.1010115
14.26	0.1022529
14.265	0.1034751
14.27	0.1046672
14.275	0.1059668
14.28	0.107349
14.285	0.1087924
14.29	0.1102363
14.295	0.1117181
14.3	0.1132138
14.305	0.1147594
14.31	0.1163043
14.315	0.117805
14.32	0.1192452
14.325	0.1206518
14.33	0.1219807
14.335	0.1233322
14.34	0.1246866
14.345	0.1262216
14.35	0.1277129
14.355	0.1292535
14.36	0.130665
14.365	0.1320258
14.37	0.1333894
14.375	0.1343794
14.38	0.1346446
14.385	0.1345253
14.39	0.1339108
14.395	0.1332959
14.4	0.1327058
14.405	0.1321384
14.41	0.1315763
14.415	0.1309878
14.42	0.13028
14.425	0.129643
14.43	0.1290327
14.435	0.1284395
14.44	0.1279164
14.445	0.1273863
14.45	0.12689
14.455	0.1264158
14.46	0.1259696
14.465	0.1255184
14.47	0.1250754
14.475	0.1246345
14.48	0.1240079
14.485	0.1232144
14.49	0.1223989
14.495	0.121577
14.5	0.1207313
14.505	0.1198297
14.51	0.1189038
14.515	0.117991
14.52	0.1171006
14.525	0.1162031
14.53	0.1153958
14.535	0.1146103
14.54	0.113873
14.545	0.1130908
14.55	0.1118628
14.555	0.11073
14.56	0.1094911
14.565	0.1083677
14.57	0.1072574
14.575	0.1061385
14.58	0.1051414
14.585	0.1046014
14.59	0.1043338
14.595	0.1044706
14.6	0.1046127
14.605	0.1048282
14.61	0.105007
14.615	0.1051609
14.62	0.1053231
14.625	0.1055415
14.63	0.1056558
14.635	0.10572
14.64	0.1056757
14.645	0.1056085
14.65	0.1055734
14.655	0.1055524
14.66	0.1055736
14.665	0.1055386
14.67	0.1055005
14.675	0.1054772
14.68	0.105459
14.685	0.105537
14.69	0.1057014
14.695	0.1058537
14.7	0.1060079
14.705	0.1061499
14.71	0.1063312
14.715	0.1064233
14.72	0.1065011
14.725	0.1065407
14.73	0.1066401
14.735	0.106598
14.74	0.1065354
14.745	0.1064083
14.75	0.1062777
14.755	0.1063816
14.76	0.1064379
14.765	0.1064224
14.77	0.1063685
14.775	0.1063146
14.78	0.1062376
14.785	0.1063034
14.79	0.1063709
14.795	0.1062481
14.8	0.1060192
14.805	0.1057833
14.81	0.1053654
14.815	0.1048734
14.82	0.1043949
14.825	0.1039385
14.83	0.1034896
14.835	0.1030485
14.84	0.102559
14.845	0.1020774
14.85	0.1015967
14.855	0.1011052
14.86	0.1006196
14.865	0.100268
14.87	0.09992295
14.875	0.09968009
14.88	0.09944969
14.885	0.09922028
14.89	0.0990071
14.895	0.09880179
14.9	0.0986297
14.905	0.0984553
14.91	0.09830649
14.915	0.09813566
14.92	0.09804293
14.925	0.09791297
14.93	0.09784158
14.935	0.09789513
14.94	0.09800649
14.945	0.09820428
14.95	0.09831887
14.955	0.09850616
14.96	0.09870995
14.965	0.09871111
14.97	0.09894851
14.975	0.09919204
14.98	0.09944395
14.985	0.09969852
14.99	0.09978468
14.995	0.09987451
15	0.1001205
15.005	0.1004099
15.01	0.1006922
15.015	0.1011151
15.02	0.1016056
15.025	0.1021049
15.03	0.1026143
15.035	0.1031555
15.04	0.1037134
15.045	0.104446
15.05	0.1052333
15.055	0.1060275
15.06	0.1068423
15.065	0.1076102
15.07	0.1079997
15.075	0.1084004
15.08	0.1086929
15.085	0.1089399
15.09	0.1091859
15.095	0.1094131
15.1	0.1096373
15.105	0.1098187
15.11	0.1100074
15.115	0.1101955
15.12	0.1103868
15.125	0.11057
15.13	0.1108228
15.135	0.1110236
15.14	0.1110159
15.145	0.1110341
15.15	0.1109311
15.155	0.1110055
15.16	0.1111451
15.165	0.1112868
15.17	0.111552
15.175	0.1115635
15.18	0.1114058
15.185	0.1112314
15.19	0.1110632
15.195	0.1109704
15.2	0.1108939
15.205	0.1107809
15.21	0.1107157
15.215	0.1106567
15.22	0.1105043
15.225	0.1103469
15.23	0.1101899
15.235	0.1099519
15.24	0.1098099
15.245	0.1096779
15.25	0.1092939
15.255	0.108902
15.26	0.1085501
15.265	0.1082548
15.27	0.1079836
15.275	0.1079728
15.28	0.1079766
15.285	0.1079498
15.29	0.1079028
15.295	0.1078524
15.3	0.1078133
15.305	0.1077763
15.31	0.1077345
15.315	0.1077118
15.32	0.1076793
15.325	0.107662
15.33	0.1076492
15.335	0.1075473
15.34	0.1074536
15.345	0.10729
15.35	0.1071582
15.355	0.1070942
15.36	0.1068429
15.365	0.1062923
15.37	0.1057458
15.375	0.1052044
15.38	0.1048736
15.385	0.1046883
15.39	0.1045597
15.395	0.1044622
15.4	0.1043764
15.405	0.104281
15.41	0.1042067
15.415	0.1040458
15.42	0.1038843
15.425	0.1037793
15.43	0.1036887
15.435	0.1035641
15.44	0.1034944
15.445	0.1031265
15.45	0.1027226
15.455	0.1024988
15.46	0.1022304
15.465	0.1018344
15.47	0.1012234
15.475	0.1006612
15.48	0.1001921
15.485	0.09975724
15.49	0.09935192
15.495	0.09898355
15.5	0.09863935
15.505	0.09827378
15.51	0.0978938
15.515	0.09755277
15.52	0.097151
15.525	0.09675107
15.53	0.09633134
15.535	0.09591155
15.54	0.09553897
15.545	0.0951723
15.55	0.09492124
15.555	0.09456137
15.56	0.09420674
15.565	0.09391012
15.57	0.09383901
15.575	0.09366329
15.58	0.09348783
15.585	0.09312971
15.59	0.09283682
15.595	0.09249768
15.6	0.0921227
15.605	0.09172543
15.61	0.09125962
15.615	0.09078538
15.62	0.09036598
15.625	0.08994487
15.63	0.08955097
15.635	0.08913425
15.64	0.08874782
15.645	0.08841445
15.65	0.08829459
15.655	0.08820869
15.66	0.08811086
15.665	0.08804743
15.67	0.08810716
15.675	0.08833862
15.68	0.08849434
15.685	0.08828797
15.69	0.08799686
15.695	0.08772421
15.7	0.08760909
15.705	0.0874215
15.71	0.08730043
15.715	0.0871935
15.72	0.08705882
15.725	0.08695069
15.73	0.08686044
15.735	0.08681293
15.74	0.08680184
15.745	0.08679339
15.75	0.08683626
15.755	0.08693897
15.76	0.08704255
15.765	0.08713471
15.77	0.08728093
15.775	0.0873844
15.78	0.08756845
15.785	0.08776945
15.79	0.0880463
15.795	0.08820506
15.8	0.08828783
15.805	0.08833834
15.81	0.08840845
15.815	0.08858775
15.82	0.08877261
15.825	0.0889409
15.83	0.08911983
15.835	0.08923061
15.84	0.08936394
15.845	0.08948196
15.85	0.08948586
15.855	0.08944207
15.86	0.08939603
15.865	0.08922297
15.87	0.08905119
15.875	0.08881975
15.88	0.08870964
15.885	0.08857317
15.89	0.08859282
15.895	0.0885893
15.9	0.08859172
15.905	0.08828918
15.91	0.08802563
15.915	0.087665
15.92	0.0873336
15.925	0.08704005
15.93	0.08675812
15.935	0.08645158
15.94	0.086073
15.945	0.08560629
15.95	0.08515912
15.955	0.08463575
15.96	0.08405421
15.965	0.0834992
15.97	0.08296952
15.975	0.08239644
15.98	0.0818687
15.985	0.08133971
15.99	0.08077687
15.995	0.08023136
16	0.07972631
16.005	0.07930882
16.01	0.07894165
16.015	0.07858276
16.02	0.07811405
16.025	0.07766315
16.03	0.0772524
16.035	0.07683686
16.04	0.07646314
16.045	0.07604099
16.05	0.07600919
16.055	0.07604349
16.06	0.0761717
16.065	0.07629653
16.07	0.07655961
16.075	0.07688351
16.08	0.07721215
16.085	0.07716017
16.09	0.07715882
16.095	0.07718019
16.1	0.07726088
16.105	0.07734298
16.11	0.0776031
16.115	0.07786549
16.12	0.07818273
16.125	0.07843052
16.13	0.07861651
16.135	0.07881136
16.14	0.07914792
16.145	0.07951428
16.15	0.08001512
16.155	0.08046143
16.16	0.08090373
16.165	0.08136006
16.17	0.08186786
16.175	0.082306
16.18	0.08274939
16.185	0.08312964
16.19	0.08350335
16.195	0.08388963
16.2	0.08427923
16.205	0.08464557
16.21	0.08499417
16.215	0.08533849
16.22	0.08562067
16.225	0.08593368
16.23	0.08622057
16.235	0.08645805
16.24	0.08667844
16.245	0.08689828
16.25	0.08715135
16.255	0.08673647
16.26	0.08640381
16.265	0.08596104
16.27	0.08555248
16.275	0.08514344
16.28	0.08462144
16.285	0.08410902
16.29	0.0838008
16.295	0.08350787
16.3	0.08322715
16.305	0.08298442
16.31	0.08282783
16.315	0.08270882
16.32	0.08265025
16.325	0.08260976
16.33	0.08259324
16.335	0.08262248
16.34	0.08261533
16.345	0.08234973
16.35	0.08210079
16.355	0.081682
16.36	0.08134068
16.365	0.08109442
16.37	0.08085552
16.375	0.08055096
16.38	0.08026768
16.385	0.08002098
16.39	0.07981821
16.395	0.07963415
16.4	0.07945456
16.405	0.07928202
16.41	0.07915275
16.415	0.079016
16.42	0.07883986
16.425	0.07871413
16.43	0.07861279
16.435	0.07852627
16.44	0.07848435
16.445	0.07845202
16.45	0.07855322
16.455	0.07867484
16.46	0.07916541
16.465	0.07947229
16.47	0.07982492
16.475	0.08010067
16.48	0.08027702
16.485	0.08051142
16.49	0.08074296
16.495	0.0809219
16.5	0.0810584
16.505	0.08119248
16.51	0.08123986
16.515	0.08114641
16.52	0.08094532
16.525	0.08063676
16.53	0.08028404
16.535	0.07993101
16.54	0.07958997
16.545	0.07928762
16.55	0.0791298
16.555	0.07894747
16.56	0.07885446
16.565	0.07866032
16.57	0.07832868
16.575	0.07802297
16.58	0.07774647
16.585	0.0775415
16.59	0.07730858
16.595	0.07707051
16.6	0.07680275
16.605	0.07651292
16.61	0.07625425
16.615	0.07596901
16.62	0.07572553
16.625	0.07552082
16.63	0.07532955
16.635	0.07516147
16.64	0.07499856
16.645	0.07477039
16.65	0.07457454
16.655	0.07416161
16.66	0.07367015
16.665	0.07317813
16.67	0.07281535
16.675	0.07246144
16.68	0.07223558
16.685	0.07207438
16.69	0.0719151
16.695	0.07176812
16.7	0.07166752
16.705	0.07159271
16.71	0.07153438
16.715	0.07153781
16.72	0.07155753
16.725	0.07166625
16.73	0.07188973
16.735	0.07213626
16.74	0.07239184
16.745	0.07265527
16.75	0.07287705
16.755	0.07311389
16.76	0.07337317
16.765	0.0736321
16.77	0.07393915
16.775	0.07433077
16.78	0.07467225
16.785	0.07507043
16.79	0.0753516
16.795	0.07562953
16.8	0.07588104
16.805	0.07613459
16.81	0.07639419
16.815	0.07653661
16.82	0.07667546
16.825	0.076749
16.83	0.07682193
16.835	0.07684188
16.84	0.07675849
16.845	0.07663008
16.85	0.07654133
16.855	0.07636907
16.86	0.07622382
16.865	0.07612124
16.87	0.0760097
16.875	0.07588112
16.88	0.07577193
16.885	0.07551727
16.89	0.07527909
16.895	0.07503865
16.9	0.07478346
16.905	0.0745087
16.91	0.07423299
16.915	0.0739885
16.92	0.07371241
16.925	0.07345066
16.93	0.07314658
16.935	0.07269497
16.94	0.07228357
16.945	0.07186747
16.95	0.07134109
16.955	0.07082235
16.96	0.07023721
16.965	0.06966118
16.97	0.06909191
16.975	0.06850839
16.98	0.067888
16.985	0.06730531
16.99	0.06658748
16.995	0.06595287
17	0.06528249
17.005	0.06462604
17.01	0.06397335
17.015	0.06332376
17.02	0.06275371
17.025	0.06219954
17.03	0.06166299
17.035	0.06109224
17.04	0.06054989
17.045	0.06007517
17.05	0.05964315
17.055	0.05920617
17.06	0.05884131
17.065	0.05852714
17.07	0.05821651
17.075	0.05801113
17.08	0.05776814
17.085	0.05755445
17.09	0.05738567
17.095	0.05718411
17.1	0.05699312
17.105	0.05698481
17.11	0.05701287
17.115	0.05717427
17.12	0.05719097
17.125	0.0572316
17.13	0.05729898
17.135	0.05738706
17.14	0.05760125
17.145	0.05772454
17.15	0.05785768
17.155	0.05804031
17.16	0.05823026
17.165	0.05846279
17.17	0.05863229
17.175	0.05876305
17.18	0.05890026
17.185	0.05904803
17.19	0.05914006
17.195	0.05934995
17.2	0.05950527
17.205	0.05976185
17.21	0.06002227
17.215	0.06027967
17.22	0.06053768
17.225	0.06079156
17.23	0.06104473
17.235	0.06135146
17.24	0.06166649
17.245	0.0621369
17.25	0.06265102
17.255	0.06318739
17.26	0.06377114
17.265	0.06434821
17.27	0.06513736
17.275	0.06594074
17.28	0.06661333
17.285	0.06725843
17.29	0.06777867
17.295	0.06833766
17.3	0.06890575
17.305	0.06946579
17.31	0.06973764
17.315	0.06997036
17.32	0.06998883
17.325	0.07010403
17.33	0.07023589
17.335	0.07040651
17.34	0.07058184
17.345	0.07071949
17.35	0.07089547
17.355	0.07105607
17.36	0.07124939
17.365	0.07144571
17.37	0.07164379
17.375	0.07186324
17.38	0.07209934
17.385	0.07234149
17.39	0.07258767
17.395	0.0728611
17.4	0.07313024
17.405	0.07344014
17.41	0.07364551
17.415	0.0738524
17.42	0.07415752
17.425	0.07447426
17.43	0.07481135
17.435	0.07513626
17.44	0.07539842
17.445	0.07566178
17.45	0.07567542
17.455	0.07565354
17.46	0.07567037
17.465	0.07560007
17.47	0.07550951
17.475	0.07504471
17.48	0.07455732
17.485	0.07405345
17.49	0.07358979
17.495	0.07319398
17.5	0.07280272
17.505	0.07240978
17.51	0.07201115
17.515	0.07174884
17.52	0.07150549
17.525	0.07137121
17.53	0.07118531
17.535	0.07096658
17.54	0.07067119
17.545	0.07039177
17.55	0.07013668
17.555	0.06985752
17.56	0.06957085
17.565	0.06929842
17.57	0.06902562
17.575	0.06879422
17.58	0.06857448
17.585	0.0684975
17.59	0.06844834
17.595	0.0683989
17.6	0.06833227
17.605	0.06816221
17.61	0.06794128
17.615	0.06780632
17.62	0.06770137
17.625	0.06738149
17.63	0.06701989
17.635	0.06660656
17.64	0.06619393
17.645	0.06581257
17.65	0.06544164
17.655	0.06523105
17.66	0.06500552
17.665	0.06459318
17.67	0.06424224
17.675	0.06398187
17.68	0.06396276
17.685	0.06390087
17.69	0.06388246
17.695	0.06387076
17.7	0.06392279
17.705	0.06391872
17.71	0.06391412
17.715	0.06387995
17.72	0.06389604
17.725	0.06390938
17.73	0.06390284
17.735	0.06392459
17.74	0.06406294
17.745	0.06425811
17.75	0.06442173
17.755	0.06464298
17.76	0.06488445
17.765	0.06515751
17.77	0.0654265
17.775	0.06578462
17.78	0.06608263
17.785	0.06637509
17.79	0.06638787
17.795	0.06634865
17.8	0.06632439
17.805	0.06634863
17.81	0.066445
17.815	0.06657369
17.82	0.06664224
17.825	0.06662739
17.83	0.06672199
17.835	0.06683615
17.84	0.06698746
17.845	0.0671412
17.85	0.06733507
17.855	0.06753549
17.86	0.06770673
17.865	0.06788528
17.87	0.06816723
17.875	0.06842797
17.88	0.06854376
17.885	0.06862787
17.89	0.06873566
17.895	0.06885702
17.9	0.06893063
17.905	0.06888874
17.91	0.06892959
17.915	0.06897019
17.92	0.06903515
17.925	0.06900897
17.93	0.06900654
17.935	0.06901535
17.94	0.06902982
17.945	0.06894139
17.95	0.068959
17.955	0.06898472
17.96	0.06897793
17.965	0.06897827
17.97	0.06897303
17.975	0.06892177
17.98	0.06872499
17.985	0.06852054
17.99	0.06831072
17.995	0.06822453
18	0.06814017
18.005	0.0680294
18.01	0.06785781
18.015	0.06770105
18.02	0.0675411
18.025	0.06740578
18.03	0.06731712
18.035	0.06727838
18.04	0.06725965
18.045	0.06721962
18.05	0.06717772
18.055	0.06705422
18.06	0.06689076
18.065	0.06674547
18.07	0.06663501
18.075	0.06658388
18.08	0.06653723
18.085	0.06661314
18.09	0.06671509
18.095	0.06691139
18.1	0.06710097
18.105	0.0673189
18.11	0.06757352
18.115	0.06772373
18.12	0.06787295
18.125	0.0680229
18.13	0.06821639
18.135	0.06837783
18.14	0.06861389
18.145	0.06883284
18.15	0.06900726
18.155	0.06892926
18.16	0.06885416
18.165	0.06867601
18.17	0.06849494
18.175	0.06828987
18.18	0.06808578
18.185	0.06797568
18.19	0.06795495
18.195	0.06793957
18.2	0.06791223
18.205	0.06792802
18.21	0.06797462
18.215	0.06805221
18.22	0.06812382
18.225	0.06819413
18.23	0.06824904
18.235	0.06830149
18.24	0.06827601
18.245	0.06821503
18.25	0.06821509
18.255	0.06822534
18.26	0.06827525
18.265	0.06834896
18.27	0.06842172
18.275	0.06844992
18.28	0.0683844
18.285	0.06832275
18.29	0.06819166
18.295	0.06807179
18.3	0.06782536
18.305	0.06757195
18.31	0.06731956
18.315	0.06710851
18.32	0.06695207
18.325	0.06680469
18.33	0.06666118
18.335	0.06651894
18.34	0.06637922
18.345	0.06611146
18.35	0.06586728
18.355	0.0656647
18.36	0.06561874
18.365	0.06557191
18.37	0.06559837
18.375	0.06562458
18.38	0.06563342
18.385	0.06568652
18.39	0.06571769
18.395	0.06558685
18.4	0.06544645
18.405	0.0653378
18.41	0.06519356
18.415	0.06501115
18.42	0.06482125
18.425	0.06460147
18.43	0.06438518
18.435	0.06418477
18.44	0.06401723
18.445	0.06386002
18.45	0.06372139
18.455	0.06347628
18.46	0.06321573
18.465	0.06296186
18.47	0.06270462
18.475	0.0624409
18.48	0.06221518
18.485	0.06201101
18.49	0.06181474
18.495	0.06161693
18.5	0.06137761
18.505	0.06114366
18.51	0.06090882
18.515	0.06068744
18.52	0.06040057
18.525	0.06010874
18.53	0.05986012
18.535	0.05963518
18.54	0.05943317
18.545	0.0592327
18.55	0.05909326
18.555	0.05892234
18.56	0.05876469
18.565	0.05857831
18.57	0.05848177
18.575	0.0583877
18.58	0.05832488
18.585	0.05828378
18.59	0.05821467
18.595	0.05803889
18.6	0.05798067
18.605	0.05792594
18.61	0.05787842
18.615	0.05781735
18.62	0.05777351
18.625	0.05773511
18.63	0.05776174
18.635	0.05792015
18.64	0.05809572
18.645	0.05823786
18.65	0.05842679
18.655	0.05861586
18.66	0.05889873
18.665	0.05924794
18.67	0.05958316
18.675	0.05993503
18.68	0.06033574
18.685	0.06080806
18.69	0.06131148
18.695	0.0617945
18.7	0.06229339
18.705	0.06278924
18.71	0.06331635
18.715	0.0638714
18.72	0.06441009
18.725	0.06498941
18.73	0.06557404
18.735	0.06606453
18.74	0.06649881
18.745	0.06688953
18.75	0.06727414
18.755	0.06762965
18.76	0.06803578
18.765	0.06848771
18.77	0.06897749
18.775	0.06931089
18.78	0.06967175
18.785	0.06997505
18.79	0.07030947
18.795	0.07063718
18.8	0.07103251
18.805	0.07140005
18.81	0.07180224
18.815	0.0722095
18.82	0.07263245
18.825	0.07306295
18.83	0.07348505
18.835	0.07385638
18.84	0.07400933
18.845	0.074137
18.85	0.0742516
18.855	0.07432475
18.86	0.07440248
18.865	0.07449502
18.87	0.07453964
18.875	0.07458604
18.88	0.07465065
18.885	0.07464332
18.89	0.07446867
18.895	0.07426376
18.9	0.07406635
18.905	0.07388606
18.91	0.0737593
18.915	0.07363789
18.92	0.07347207
18.925	0.07328665
18.93	0.07310754
18.935	0.07291301
18.94	0.07276236
18.945	0.07265036
18.95	0.0725756
18.955	0.07253358
18.96	0.07255008
18.965	0.07251481
18.97	0.07249108
18.975	0.07257154
18.98	0.07273917
18.985	0.07285991
18.99	0.07296098
18.995	0.07301033
19	0.07307415
19.005	0.07314427
19.01	0.07321937
19.015	0.07323143
19.02	0.07315851
19.025	0.07318583
19.03	0.07319971
19.035	0.07324825
19.04	0.07328596
19.045	0.07345394
19.05	0.07365189
19.055	0.07384814
19.06	0.07406029
19.065	0.07445547
19.07	0.07471957
19.075	0.07549019
19.08	0.07625714
19.085	0.07695032
19.09	0.07767031
19.095	0.07854653
19.1	0.07949222
19.105	0.08045001
19.11	0.08138154
19.115	0.08223847
19.12	0.08308354
19.125	0.08394337
19.13	0.08480984
19.135	0.08564591
19.14	0.0864974
19.145	0.0873172
19.15	0.08816531
19.155	0.08897355
19.16	0.08976309
19.165	0.09047708
19.17	0.0912724
19.175	0.09193602
19.18	0.09235961
19.185	0.09277215
19.19	0.09321784
19.195	0.09368862
19.2	0.09418208
19.205	0.09466935
19.21	0.09514942
19.215	0.09565116
19.22	0.09618122
19.225	0.09676949
19.23	0.09720604
19.235	0.09764895
19.24	0.09803953
19.245	0.09846809
19.25	0.09898421
19.255	0.09947021
19.26	0.0999817
19.265	0.1004939
19.27	0.1007863
19.275	0.1011561
19.28	0.1007329
19.285	0.1003349
19.29	0.09997004
19.295	0.09958572
19.3	0.09909345
19.305	0.09849582
19.31	0.09793568
19.315	0.09740352
19.32	0.09690902
19.325	0.09641656
19.33	0.09591173
19.335	0.09545625
19.34	0.09498673
19.345	0.09453563
19.35	0.09409506
19.355	0.09362171
19.36	0.0931841
19.365	0.09270823
19.37	0.09226736
19.375	0.09174557
19.38	0.09130159
19.385	0.09099776
19.39	0.09070795
19.395	0.09038201
19.4	0.09008473
19.405	0.08981438
19.41	0.08969261
19.415	0.08984832
19.42	0.08996906
19.425	0.0901161
19.43	0.09022208
19.435	0.09040551
19.44	0.09076361
19.445	0.0912211
19.45	0.0916312
19.455	0.09179647
19.46	0.09197358
19.465	0.09210532
19.47	0.09227375
19.475	0.09245689
19.48	0.09260532
19.485	0.09321592
19.49	0.09378338
19.495	0.09432409
19.5	0.09489113
19.505	0.09551702
19.51	0.09622666
19.515	0.09678699
19.52	0.09728997
19.525	0.09775207
19.53	0.09820856
19.535	0.0986668
19.54	0.09903001
19.545	0.09946894
19.55	0.1000711
19.555	0.1007574
19.56	0.1014166
19.565	0.1020295
19.57	0.1026672
19.575	0.1033018
19.58	0.1038635
19.585	0.1044237
19.59	0.1049665
19.595	0.1057383
19.6	0.1065239
19.605	0.1074112
19.61	0.1082341
19.615	0.108813
19.62	0.1089401
19.625	0.1090956
19.63	0.1091837
19.635	0.109315
19.64	0.1094729
19.645	0.1093312
19.65	0.1092115
19.655	0.1091119
19.66	0.1091435
19.665	0.1091776
19.67	0.1092417
19.675	0.1092435
19.68	0.1093949
19.685	0.1095624
19.69	0.1097062
19.695	0.10984
19.7	0.1100063
19.705	0.110139
19.71	0.1102384
19.715	0.1103487
19.72	0.1105283
19.725	0.1107317
19.73	0.1109857
19.735	0.1112392
19.74	0.1115008
19.745	0.111791
19.75	0.1119726
19.755	0.1117492
19.76	0.1113713
19.765	0.1109485
19.77	0.1105478
19.775	0.1101558
19.78	0.1097821
19.785	0.1094736
19.79	0.1092593
19.795	0.1090407
19.8	0.1083724
19.805	0.1076791
19.81	0.1067089
19.815	0.1057636
19.82	0.1049181
19.825	0.1042967
19.83	0.1036379
19.835	0.1031056
19.84	0.1025405
19.845	0.1019917
19.85	0.1016166
19.855	0.1009975
19.86	0.1003749
19.865	0.09970132
19.87	0.09902594
19.875	0.0983264
19.88	0.09765852
19.885	0.09679716
19.89	0.09592065
19.895	0.09506366
19.9	0.09422209
19.905	0.09335244
19.91	0.09250171
19.915	0.09167416
19.92	0.09073324
19.925	0.08982678
19.93	0.0889024
19.935	0.08789805
19.94	0.08693544
19.945	0.08594344
19.95	0.08500616
19.955	0.08412843
19.96	0.08357185
19.965	0.08314683
19.97	0.08279285
19.975	0.08243987
19.98	0.08203831
19.985	0.08166124
19.99	0.08128824
19.995	0.08065616
20	0.0800194
20.005	0.07959449
20.01	0.07919627
20.015	0.0789868
20.02	0.0787731
20.025	0.07857813
20.03	0.07839297
20.035	0.07826423
20.04	0.07791427
20.045	0.07753609
20.05	0.07700663
20.055	0.07645838
20.06	0.07610639
20.065	0.07576894
20.07	0.07546507
20.075	0.07516907
20.08	0.07496938
20.085	0.07477251
20.09	0.07466762
20.095	0.07460128
20.1	0.07458516
20.105	0.07461801
20.11	0.07467087
20.115	0.07480665
20.12	0.07492882
20.125	0.07509505
20.13	0.07516927
20.135	0.07524506
20.14	0.07534589
20.145	0.07532965
20.15	0.07535835
20.155	0.0752851
20.16	0.07523583
20.165	0.07523382
20.17	0.07516625
20.175	0.07509581
20.18	0.07508915
20.185	0.07516437
20.19	0.0751338
20.195	0.0751023
20.2	0.07521562
20.205	0.07538022
20.21	0.07563253
20.215	0.07596851
20.22	0.07629618
20.225	0.07665335
20.23	0.07699706
20.235	0.07733882
20.24	0.07761055
20.245	0.07797491
20.25	0.07839605
20.255	0.078898
20.26	0.07939725
20.265	0.07990559
20.27	0.0803801
20.275	0.0808757
20.28	0.0814034
20.285	0.08180886
20.29	0.08219959
20.295	0.08263173
20.3	0.08301784
20.305	0.08326732
20.31	0.08341427
20.315	0.08349237
20.32	0.08343831
20.325	0.08339417
20.33	0.08339566
20.335	0.0834398
20.34	0.08349665
20.345	0.08360778	#1 b1 2 
20.35	0.0838198
20.355	0.08396964
20.36	0.08413415
20.365	0.08425914
20.37	0.08422681
20.375	0.08421532
20.38	0.08418204
20.385	0.08402824
20.39	0.08379888
20.395	0.08357489
20.4	0.0833727
20.405	0.08316741
20.41	0.08289274
20.415	0.08259378
20.42	0.08211198
20.425	0.08165435
20.43	0.08113119
20.435	0.0806194
20.44	0.08010074
20.445	0.07960737
20.45	0.07911145
20.455	0.07866706
20.46	0.07820824
20.465	0.07771621
20.47	0.07726543
20.475	0.07684653
20.48	0.0763776
20.485	0.0758005
20.49	0.07523683
20.495	0.07467751
20.5	0.07406162
20.505	0.0734387
20.51	0.07289603
20.515	0.07252934
20.52	0.07221547
20.525	0.07209895
20.53	0.07197575
20.535	0.07178453
20.54	0.07158438
20.545	0.07136766
20.55	0.07126586
20.555	0.07112446
20.56	0.0711148
20.565	0.07119607
20.57	0.07130461
20.575	0.07150562
20.58	0.07183047
20.585	0.07217962
20.59	0.07257589
20.595	0.07299292
20.6	0.07361638
20.605	0.07417734
20.61	0.07481145
20.615	0.07547545
20.62	0.07614229
20.625	0.07690595
20.63	0.07763658
20.635	0.07839508
20.64	0.07913297
20.645	0.07985064
20.65	0.08057489
20.655	0.08134506
20.66	0.08193223
20.665	0.08253025
20.67	0.08314865
20.675	0.08365689
20.68	0.08415481
20.685	0.08466323
20.69	0.08525197
20.695	0.08584786
20.7	0.0864872
20.705	0.08717967
20.71	0.08794237
20.715	0.08869837
20.72	0.08925946
20.725	0.08983329
20.73	0.09019166
20.735	0.09056234
20.74	0.09096478
20.745	0.0913652
20.75	0.09177811
20.755	0.09188993
20.76	0.09192025
20.765	0.09182069
20.77	0.09161733
20.775	0.09143928
20.78	0.0912691
20.785	0.09099823
20.79	0.09073108
20.795	0.09048406
20.8	0.09024927
20.805	0.08973893
20.81	0.0892496
20.815	0.08862569
20.82	0.08799526
20.825	0.08737292
20.83	0.0867522
20.835	0.08612582
20.84	0.08550909
20.845	0.08489216
20.85	0.08427748
20.855	0.08363704
20.86	0.08290135
20.865	0.08224651
20.87	0.08160528
20.875	0.08100383
20.88	0.08057346
20.885	0.08008978
20.89	0.07971035
20.895	0.07926566
20.9	0.07885264
20.905	0.07833616
20.91	0.07774555
20.915	0.07705211
20.92	0.07635589
20.925	0.07577988
20.93	0.07527505
20.935	0.07486745
20.94	0.07445839
20.945	0.0740306
20.95	0.07360191
20.955	0.0731742
20.96	0.07295445
20.965	0.07282754
20.97	0.0727481
20.975	0.07274928
20.98	0.07267367
20.985	0.07260072
20.99	0.07246998
20.995	0.07233011
21	0.07216151
21.005	0.07201052
21.01	0.0720403
21.015	0.07210053
21.02	0.07224207
21.025	0.07238491
21.03	0.07251011
21.035	0.07261949
21.04	0.0727314
21.045	0.07281483
21.05	0.07289595
21.055	0.07302907
21.06	0.07318152
